,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,548084.0890297452,544043.4277607377,548828.4784393,549986.2936707324,547611.8253500507
1,482057.3913883876,472903.1995403423,472446.6115160284,475795.86121784616,475261.4419649407
2,412422.9748009791,412175.07335298014,408595.95051959826,411588.4169987153,409866.43518467376
3,316635.4797827383,304242.1527118668,303965.9493692601,277502.8265184676,303757.5830256067
4,106796.33947029152,101067.80853893475,102774.45908757403,101287.34545677241,101510.69294825113
